"","cited","citing"
"50470","10.1371/journal.pone.0015004","10.1371/journal.pone.0131785"
"50471","10.1371/journal.pone.0015004","10.1021/jacs.1c08649"
"50472","10.1371/journal.pone.0015004","10.1186/s12951-021-00959-5"
"50473","10.1371/journal.pone.0015004","10.1016/j.jacc.2019.01.074"
"50474","10.1371/journal.pone.0015004","10.1097/sla.0000000000003283"
"50475","10.1371/journal.pone.0015004","10.1016/j.hfc.2021.11.004"
"50476","10.1371/journal.pone.0015004","10.1016/j.nbt.2018.01.002"
"50477","10.1371/journal.pone.0015004","10.1101/2021.12.26.21268282"
"50478","10.1371/journal.pone.0015004","10.1007/978-3-319-34175-0_18"
"50479","10.1371/journal.pone.0015004","10.1038/s41598-020-66537-1"
"50480","10.1371/journal.pone.0015004","10.1038/s41598-017-14981-x"
"50481","10.1371/journal.pone.0015004","10.1038/s41598-017-17362-6"
"50482","10.1371/journal.pone.0015004","10.1038/srep15552"
"50483","10.1371/journal.pone.0015004","10.1007/978-3-642-54452-1_14"
"50484","10.1371/journal.pone.0015004","10.1201/b15369-14"
"50485","10.1371/journal.pone.0015004","10.1007/978-1-4471-4920-0_8"
"50486","10.1371/journal.pone.0015004","10.1016/j.jtho.2021.05.018"
"50487","10.1371/journal.pone.0015004","10.1007/978-3-642-28203-4_8"
"50488","10.1371/journal.pone.0015004","10.1007/978-3-642-36853-0_17"
"50489","10.1371/journal.pone.0015004","10.1038/s41598-022-22116-0"
"50490","10.1371/journal.pone.0015004","10.1101/2022.11.09.22282149"
"50491","10.1371/journal.pone.0015004","10.1101/2022.10.21.22281353"
"50492","10.1371/journal.pone.0015004","10.1101/2023.06.14.23291409"
"50493","10.1371/journal.pone.0015004","10.1136/rmdopen-2023-003042"
"50494","10.1371/journal.pone.0015004","10.1007/s12603-022-1869-6"
"50495","10.1371/journal.pone.0015004","10.3390/s130101353"
"50496","10.1371/journal.pone.0015004","10.1007/s12265-019-09896-z"
"50497","10.1371/journal.pone.0015004","10.1007/s12265-017-9755-z"
"50498","10.1371/journal.pone.0015004","10.1002/dad2.12240"
"50499","10.1371/journal.pone.0015004","10.1016/j.dadm.2019.09.004"
"50500","10.1371/journal.pone.0015004","10.1021/acs.analchem.8b04741"
"50501","10.1371/journal.pone.0015004","10.1002/anie.201903479"
"50502","10.1371/journal.pone.0015004","10.1021/acs.analchem.7b05277"
"50503","10.1371/journal.pone.0015004","10.1002/anie.201812974"
"50504","10.1371/journal.pone.0015004","10.3390/biomedicines10030619"
"50505","10.1371/journal.pone.0015004","10.1038/s41467-017-00864-2"
"50506","10.1371/journal.pone.0015004","10.1089/rej.2022.0019"
"50507","10.1371/journal.pone.0015004","10.1089/rej.2016.1875"
"50508","10.1371/journal.pone.0015004","10.3390/molecules21040421"
"50509","10.1371/journal.pone.0015004","10.3390/ijms23147983"
"50510","10.1371/journal.pone.0015004","10.1063/1.4890542"
"50511","10.1371/journal.pone.0015004","10.1371/journal.pone.0035157"
"50512","10.1371/journal.pone.0015004","10.1021/ja302197x"
"50513","10.1371/journal.pone.0015004","10.1371/journal.pntd.0008335"
"50514","10.1371/journal.pone.0015004","10.18097/pbmc20156102239"
"50515","10.1371/journal.pone.0015004","10.1016/j.nbt.2012.05.004"
"50516","10.1371/journal.pone.0015004","10.1016/j.nbt.2011.11.016"
"50517","10.1371/journal.pone.0015004","10.1016/j.nbt.2011.11.017"
"50518","10.1371/journal.pone.0015004","10.1101/2020.03.16.20036822"
"50519","10.1371/journal.pone.0015004","10.1201/b20047-2"
"50520","10.1371/journal.pone.0015004","10.1038/s41598-020-65936-8"
"50521","10.1371/journal.pone.0015004","10.1007/978-94-007-7744-6_7-1"
"50522","10.1371/journal.pone.0015004","10.1016/j.ccr.2021.214111"
"50523","10.1371/journal.pone.0015004","10.1007/978-1-4614-4118-2_1"
"50524","10.1371/journal.pone.0015004","10.1007/978-1-4614-4118-2_20"
"50525","10.1371/journal.pone.0015004","10.1002/lary.27581"
"50526","10.1371/journal.pone.0015004","10.1109/jsen.2019.2927139"
"50527","10.1371/journal.pone.0015004","10.1073/pnas.2119893119"
"50528","10.1371/journal.pone.0015004","10.1101/2020.11.19.20234120"
"50529","10.1371/journal.pone.0015004","10.1039/d2cc03588j"
"50530","10.1371/journal.pone.0015004","10.1186/s13195-022-01113-5"
"50531","10.1371/journal.pone.0015004","10.1038/s41551-023-01067-5"
"50532","10.1371/journal.pone.0015004","10.3390/molecules28124645"
"50533","10.1371/journal.pone.0015004","10.1016/j.ajog.2023.01.012"
"50534","10.1371/journal.pone.0015004","10.3390/nu16020188"
"50535","10.1371/journal.pone.0015004","10.1016/j.xops.2022.100175"
"50536","10.1371/journal.pone.0015004","10.1093/braincomms/fcab084"
"50537","10.1371/journal.pone.0015004","10.1016/j.ijcha.2022.100977"
"50538","10.1371/journal.pone.0015004","10.1109/mnano.2020.2966028"
"50539","10.1371/journal.pone.0015004","10.1161/circulationaha.119.045158"
"50540","10.1371/journal.pone.0015004","10.1007/s00418-017-1561-9"
"50541","10.1371/journal.pone.0015004","10.1080/15476286.2016.1236173"
"50542","10.1371/journal.pone.0015004","10.1002/prca.201800085"
"50543","10.1371/journal.pone.0015004","10.1002/prca.201700067"
"50544","10.1371/journal.pone.0015004","10.1002/prca.201600147"
"50545","10.1371/journal.pone.0015004","10.1002/prca.201500060"
"50546","10.1371/journal.pone.0015004","10.1002/prca.201500046"
"50547","10.1371/journal.pone.0015004","10.1002/prca.201400178"
"50548","10.1371/journal.pone.0015004","10.1002/prca.201300060"
"50549","10.1371/journal.pone.0015004","10.1002/prca.201200114"
"50550","10.1371/journal.pone.0015004","10.1002/prca.201200042"
"50551","10.1371/journal.pone.0015004","10.1002/prca.201200037"
"50552","10.1371/journal.pone.0015004","10.3390/molecules200916643"
"50553","10.1371/journal.pone.0015004","10.3390/molecules200711959"
"50554","10.1371/journal.pone.0015004","10.3390/ijms21165748"
"50555","10.1371/journal.pone.0015004","10.1016/j.msard.2018.11.032"
"50556","10.1371/journal.pone.0015004","10.1371/journal.pone.0202727"
"50557","10.1371/journal.pone.0015004","10.1371/journal.pone.0055686"
"50558","10.1371/journal.pone.0015004","10.3389/fonc.2019.01150"
"50559","10.1371/journal.pone.0015004","10.1002/art.41483"
"50560","10.1371/journal.pone.0015004","10.1038/s41570-017-0076"
"50561","10.1371/journal.pone.0015004","10.1002/9781118990957.ch18"
"50562","10.1371/journal.pone.0015004","10.1201/b20047-11"
"50563","10.1371/journal.pone.0015004","10.1038/s41598-022-15392-3"
"50564","10.1371/journal.pone.0015004","10.1038/s41598-021-90496-w"
"50565","10.1371/journal.pone.0015004","10.1016/j.fsigen.2018.03.011"
"50566","10.1371/journal.pone.0015004","10.1007/s00280-014-2539-0"
"50567","10.1371/journal.pone.0015004","10.1016/j.diagmicrobio.2013.03.029"
"50568","10.1371/journal.pone.0015004","10.1038/nrneph.2014.247"
"50569","10.1371/journal.pone.0015004","10.1101/2021.12.21.21267377"
"50570","10.1371/journal.pone.0015004","10.1021/acs.jproteome.2c00391"
"50571","10.1371/journal.pone.0015004","10.1126/sciadv.abm5164"
"50572","10.1371/journal.pone.0015004","10.1016/j.jshs.2022.11.007"
"50573","10.1371/journal.pone.0015004","10.1038/s41598-023-38079-9"
"50574","10.1371/journal.pone.0015004","10.1101/2023.06.29.23292027"
"50575","10.1371/journal.pone.0015004","10.1039/d2lc00783e"
"50576","10.1371/journal.pone.0015004","10.1038/s42004-023-00862-0"
"50577","10.1371/journal.pone.0015004","10.1146/annurev-biophys-102121-103615"
"50578","10.1371/journal.pone.0015004","10.1146/annurev-anchem-071213-015944"
"50579","10.1371/journal.pone.0015004","10.1126/science.abj1541"
"50580","10.1371/journal.pone.0015004","10.1002/jor.23754"
"50581","10.1371/journal.pone.0015004","10.1016/j.bbcan.2018.03.003"
"50582","10.1371/journal.pone.0015004","10.2217/fon.12.201"
"50583","10.1371/journal.pone.0015004","10.1039/c4ra12407c"
"50584","10.1371/journal.pone.0015004","10.1021/acs.analchem.7b04775"
"50585","10.1371/journal.pone.0015004","10.1097/mrm.0000000000000064"
"50586","10.1371/journal.pone.0015004","10.1161/circulationaha.119.045323"
"50587","10.1371/journal.pone.0015004","10.3390/ijms21124522"
"50588","10.1371/journal.pone.0015004","10.1002/ange.201309334"
"50589","10.1371/journal.pone.0015004","10.1007/s40620-018-0556-5"
"50590","10.1371/journal.pone.0015004","10.1371/journal.pone.0153674"
"50591","10.1371/journal.pone.0015004","10.1021/ja2064389"
"50592","10.1371/journal.pone.0015004","10.1371/journal.ppat.1006687"
"50593","10.1371/journal.pone.0015004","10.1002/bkcs.10524"
"50594","10.1371/journal.pone.0015004","10.1002/bmc.4995"
"50595","10.1371/journal.pone.0015004","10.1021/acsptsci.1c00188"
"50596","10.1371/journal.pone.0015004","10.1002/alz.12419"
"50597","10.1371/journal.pone.0015004","10.1002/alz.12322"
"50598","10.1371/journal.pone.0015004","10.1101/2020.04.25.060004"
"50599","10.1371/journal.pone.0015004","10.1016/j.canlet.2019.01.045"
"50600","10.1371/journal.pone.0015004","10.1038/s41598-017-13858-3"
"50601","10.1371/journal.pone.0015004","10.1038/s41598-017-14755-5"
"50602","10.1371/journal.pone.0015004","10.1016/j.ijpharm.2019.118483"
"50603","10.1371/journal.pone.0015004","10.1016/b978-0-12-374984-0.00406-x"
"50604","10.1371/journal.pone.0015004","10.1021/acsomega.2c02763"
"50605","10.1371/journal.pone.0015004","10.1021/jacs.2c05349"
"50606","10.1371/journal.pone.0015004","10.1097/jbr.0000000000000134"
"50607","10.1371/journal.pone.0015004","10.1038/s41598-023-28157-3"
"50608","10.1371/journal.pone.0015004","10.1101/2023.03.15.23287330"
"50609","10.1371/journal.pone.0015004","10.12688/f1000research.128583.1"
"50610","10.1371/journal.pone.0015004","10.1149/2754-2726/accd7e"
"50611","10.1371/journal.pone.0015004","10.1002/ange.202318665"
"50612","10.1371/journal.pone.0015004","10.1002/ana.26817"
"50613","10.1371/journal.pone.0015004","10.1016/j.sbi.2016.01.009"
"50614","10.1371/journal.pone.0015004","10.1111/cea.12979"
"50615","10.1371/journal.pone.0015004","10.1016/j.xcrm.2021.100323"
"50616","10.1371/journal.pone.0015004","10.1016/j.xcrm.2021.100287"
"50617","10.1371/journal.pone.0015004","10.1111/all.14573"
"50618","10.1371/journal.pone.0015004","10.1016/j.ekir.2022.04.006"
"50619","10.1371/journal.pone.0015004","10.1161/circulationaha.118.036063"
"50620","10.1371/journal.pone.0015004","10.3390/biomedicines6020053"
"50621","10.1371/journal.pone.0015004","10.3390/biomedicines5030054"
"50622","10.1371/journal.pone.0015004","10.3390/biomedicines3030248"
"50623","10.1371/journal.pone.0015004","10.1038/s41467-021-22767-z"
"50624","10.1371/journal.pone.0015004","10.1038/ncomms14357"
"50625","10.1371/journal.pone.0015004","10.3390/molecules26123734"
"50626","10.1371/journal.pone.0015004","10.3390/molecules19044986"
"50627","10.1371/journal.pone.0015004","10.3390/ijms21103565"
"50628","10.1371/journal.pone.0015004","10.3390/ijms21093252"
"50629","10.1371/journal.pone.0015004","10.1371/journal.pone.0226012"
"50630","10.1371/journal.pone.0015004","10.1038/embor.2011.90"
"50631","10.1371/journal.pone.0015004","10.1074/mcp.ra117.000291"
"50632","10.1371/journal.pone.0015004","10.1210/jendso/bvab156"
"50633","10.1371/journal.pone.0015004","10.1016/j.jalz.2019.06.4951"
"50634","10.1371/journal.pone.0015004","10.1016/j.bioorg.2020.104321"
"50635","10.1371/journal.pone.0015004","10.1016/j.bioorg.2020.103829"
"50636","10.1371/journal.pone.0015004","10.1016/b978-0-12-809633-8.06346-9"
"50637","10.1371/journal.pone.0015004","10.1101/2021.09.22.21263286"
"50638","10.1371/journal.pone.0015004","10.1002/9781119023647.ch17"
"50639","10.1371/journal.pone.0015004","10.1164/rccm.202105-1118oc"
"50640","10.1371/journal.pone.0015004","10.1007/978-3-642-40241-8_2"
"50641","10.1371/journal.pone.0015004","10.1007/s00253-013-4692-5"
"50642","10.1371/journal.pone.0015004","10.1101/2021.07.02.450858"
"50643","10.1371/journal.pone.0015004","10.1073/pnas.1507719112"
"50644","10.1371/journal.pone.0015004","10.2217/bmm.12.48"
"50645","10.1371/journal.pone.0015004","10.1007/978-1-0716-2695-5_4"
"50646","10.1371/journal.pone.0015004","10.1007/978-1-0716-2695-5_1"
"50647","10.1371/journal.pone.0015004","10.1007/978-1-0716-2695-5_13"
"50648","10.1371/journal.pone.0015004","10.1186/s12864-022-08925-7"
"50649","10.1371/journal.pone.0015004","10.1097/ta.0000000000003880"
"50650","10.1371/journal.pone.0015004","10.1101/2024.02.09.579724"
"50651","10.1371/journal.pone.0015004","10.1021/acs.analchem.6b04852"
"50652","10.1371/journal.pone.0015004","10.1021/acs.analchem.6b02451"
"50653","10.1371/journal.pone.0015004","10.1016/j.ekir.2018.04.012"
"50654","10.1371/journal.pone.0015004","10.1016/j.ekir.2017.12.001"
"50655","10.1371/journal.pone.0015004","10.1002/pmic.202100170"
"50656","10.1371/journal.pone.0015004","10.1002/pmic.201900278"
"50657","10.1371/journal.pone.0015004","10.1002/pmic.201800309"
"50658","10.1371/journal.pone.0015004","10.1161/circulationaha.117.029536"
"50659","10.1371/journal.pone.0015004","10.1007/s40259-015-0126-5"
"50660","10.1371/journal.pone.0015004","10.1038/s41467-021-21716-0"
"50661","10.1371/journal.pone.0015004","10.1038/s41467-021-21542-4"
"50662","10.1371/journal.pone.0015004","10.3390/ijms21082683"
"50663","10.1371/journal.pone.0015004","10.1002/ange.201210022"
"50664","10.1371/journal.pone.0015004","10.1155/2013/817350"
"50665","10.1371/journal.pone.0015004","10.1155/2012/748913"
"50666","10.1371/journal.pone.0015004","10.1155/2012/156482"
"50667","10.1371/journal.pone.0015004","10.1515/revac-2016-0009"
"50668","10.1371/journal.pone.0015004","10.1080/17460441.2018.1480718"
"50669","10.1371/journal.pone.0015004","10.1517/17460441.2016.1126244"
"50670","10.1371/journal.pone.0015004","10.1021/acs.jproteome.1c00894"
"50671","10.1371/journal.pone.0015004","10.1074/mcp.m113.032136"
"50672","10.1371/journal.pone.0015004","10.1038/mt.2013.30"
"50673","10.1371/journal.pone.0015004","10.3390/nu13082483"
"50674","10.1371/journal.pone.0015004","10.1101/784199"
"50675","10.1371/journal.pone.0015004","10.3389/fcimb.2019.00386"
"50676","10.1371/journal.pone.0015004","10.1038/s41598-020-61531-z"
"50677","10.1371/journal.pone.0015004","10.1021/acssynbio.1c00481"
"50678","10.1371/journal.pone.0015004","10.1002/ana.25083"
"50679","10.1371/journal.pone.0015004","10.1164/rccm.201903-0547oc"
"50680","10.1371/journal.pone.0015004","10.1016/j.amjcard.2021.08.064"
"50681","10.1371/journal.pone.0015004","10.15252/emmm.201910427"
"50682","10.1371/journal.pone.0015004","10.15252/emmm.201707604"
"50683","10.1371/journal.pone.0015004","10.1101/2021.08.08.21261763"
"50684","10.1371/journal.pone.0015004","10.1101/2022.06.20.494087"
"50685","10.1371/journal.pone.0015004","10.1101/2021.01.25.428175"
"50686","10.1371/journal.pone.0015004","10.1016/j.tibtech.2023.05.005"
"50687","10.1371/journal.pone.0015004","10.1080/17474124.2023.2212158"
"50688","10.1371/journal.pone.0015004","10.1016/j.omtn.2023.01.008"
"50689","10.1371/journal.pone.0015004","10.1093/bioadv/vbae019"
"50690","10.1371/journal.pone.0015004","10.3233/jad-220399"
"50691","10.1371/journal.pone.0015004","10.3390/ph11030079"
"50692","10.1371/journal.pone.0015004","10.1097/as9.0000000000000167"
"50693","10.1371/journal.pone.0015004","10.1021/acsnano.1c04297"
"50694","10.1371/journal.pone.0015004","10.1016/j.bpsgos.2022.04.005"
"50695","10.1371/journal.pone.0015004","10.1007/s11892-020-01340-w"
"50696","10.1371/journal.pone.0015004","10.1021/acs.analchem.6b01635"
"50697","10.1371/journal.pone.0015004","10.1002/acn3.771"
"50698","10.1371/journal.pone.0015004","10.1021/cr300468w"
"50699","10.1371/journal.pone.0015004","10.1021/cr300340p"
"50700","10.1371/journal.pone.0015004","10.1093/gerona/glu121"
"50701","10.1371/journal.pone.0015004","10.1038/s41467-019-13831-w"
"50702","10.1371/journal.pone.0015004","10.1038/s41467-019-13306-y"
"50703","10.1371/journal.pone.0015004","10.1002/ange.201812974"
"50704","10.1371/journal.pone.0015004","10.1371/journal.pone.0093052"
"50705","10.1371/journal.pone.0015004","10.1371/journal.pgen.1006565"
"50706","10.1371/journal.pone.0015004","10.24884/1561-6274-2019-23-4-9-26"
"50707","10.1371/journal.pone.0015004","10.1039/9781849734936-00211"
"50708","10.1371/journal.pone.0015004","10.1101/2020.06.09.20125690"
"50709","10.1371/journal.pone.0015004","10.1016/j.str.2015.03.027"
"50710","10.1371/journal.pone.0015004","10.1201/b15103-11"
"50711","10.1371/journal.pone.0015004","10.1186/s41927-020-00150-7"
"50712","10.1371/journal.pone.0015004","10.3389/fcvm.2017.00049"
"50713","10.1371/journal.pone.0015004","10.1101/2022.01.13.22269204"
"50714","10.1371/journal.pone.0015004","10.1101/227728"
"50715","10.1371/journal.pone.0015004","10.1007/s10930-016-9653-2"
"50716","10.1371/journal.pone.0015004","10.1002/adma.201703658"
"50717","10.1371/journal.pone.0015004","10.1007/978-3-662-46226-3_14"
"50718","10.1371/journal.pone.0015004","10.1007/978-3-662-46226-3_3"
"50719","10.1371/journal.pone.0015004","10.1007/978-3-662-46226-3_12"
"50720","10.1371/journal.pone.0015004","10.1002/cbic.202200006"
"50721","10.1371/journal.pone.0015004","10.1002/cbic.202100600"
"50722","10.1371/journal.pone.0015004","10.1002/cbic.202000236"
"50723","10.1371/journal.pone.0015004","10.1007/10_2012_136"
"50724","10.1371/journal.pone.0015004","10.1002/elps.201900028"
"50725","10.1371/journal.pone.0015004","10.1016/b978-0-444-62651-6.00005-2"
"50726","10.1371/journal.pone.0015004","10.1039/c4cc07588a"
"50727","10.1371/journal.pone.0015004","10.1371/journal.pgen.1010294"
"50728","10.1371/journal.pone.0015004","10.1101/2022.09.14.507978"
"50729","10.1371/journal.pone.0015004","10.1136/thorax-2021-217822"
"50730","10.1371/journal.pone.0015004","10.3233/jad-140669"
"50731","10.1371/journal.pone.0015004","10.1093/eurheartj/ehad115"
"50732","10.1371/journal.pone.0015004","10.1101/2023.03.27.534444"
"50733","10.1371/journal.pone.0015004","10.3390/ijms25021158"
"50734","10.1371/journal.pone.0015004","10.1021/acs.accounts.6b00283"
"50735","10.1371/journal.pone.0015004","10.1021/acs.accounts.5b00544"
"50736","10.1371/journal.pone.0015004","10.1172/jci126091"
"50737","10.1371/journal.pone.0015004","10.1002/jcsm.12304"
"50738","10.1371/journal.pone.0015004","10.1002/jcsm.12260"
"50739","10.1371/journal.pone.0015004","10.7554/elife.71802"
"50740","10.1371/journal.pone.0015004","10.1016/j.pharmthera.2012.07.011"
"50741","10.1371/journal.pone.0015004","10.1002/hep4.1670"
"50742","10.1371/journal.pone.0015004","10.1002/pmic.201500449"
"50743","10.1371/journal.pone.0015004","10.1002/pmic.201500398"
"50744","10.1371/journal.pone.0015004","10.1002/pmic.201500029"
"50745","10.1371/journal.pone.0015004","10.1002/pmic.201300334"
"50746","10.1371/journal.pone.0015004","10.1002/pmic.201300187"
"50747","10.1371/journal.pone.0015004","10.1161/circulationaha.117.028213"
"50748","10.1371/journal.pone.0015004","10.1161/circulationaha.116.025446"
"50749","10.1371/journal.pone.0015004","10.1016/j.nmd.2016.04.012"
"50750","10.1371/journal.pone.0015004","10.1111/acel.13325"
"50751","10.1371/journal.pone.0015004","10.1111/acel.13290"
"50752","10.1371/journal.pone.0015004","10.1111/acel.13250"
"50753","10.1371/journal.pone.0015004","10.1111/acel.13253"
"50754","10.1371/journal.pone.0015004","10.1093/aje/kwu462"
"50755","10.1371/journal.pone.0015004","10.1002/ange.202008663"
"50756","10.1371/journal.pone.0015004","10.1371/journal.pone.0100572"
"50757","10.1371/journal.pone.0015004","10.1021/acs.jproteome.9b00320"
"50758","10.1371/journal.pone.0015004","10.1021/acs.jproteome.9b00090"
"50759","10.1371/journal.pone.0015004","10.1021/acs.jproteome.7b00501"
"50760","10.1371/journal.pone.0015004","10.1021/acs.jproteome.7b00467"
"50761","10.1371/journal.pone.0015004","10.1186/s12263-020-00680-2"
"50762","10.1371/journal.pone.0015004","10.1186/s12263-018-0597-3"
"50763","10.1371/journal.pone.0015004","10.1186/s12263-017-0553-7"
"50764","10.1371/journal.pone.0015004","10.1007/s12263-014-0408-4"
"50765","10.1371/journal.pone.0015004","10.1007/s12263-014-0403-9"
"50766","10.1371/journal.pone.0015004","10.3390/cells11111825"
"50767","10.1371/journal.pone.0015004","10.1007/s11926-018-0762-0"
"50768","10.1371/journal.pone.0015004","10.1093/hmg/ddy006"
"50769","10.1371/journal.pone.0015004","10.1134/s1990750815030063"
"50770","10.1371/journal.pone.0015004","10.1093/jalm/jfab032"
"50771","10.1371/journal.pone.0015004","10.1373/jalm.2018.027086"
"50772","10.1371/journal.pone.0015004","10.1161/hcg.0000000000000030"
"50773","10.1371/journal.pone.0015004","10.1101/633297"
"50774","10.1371/journal.pone.0015004","10.1101/2021.09.03.21263066"
"50775","10.1371/journal.pone.0015004","10.1038/s41598-020-60563-9"
"50776","10.1371/journal.pone.0015004","10.1038/srep33697"
"50777","10.1371/journal.pone.0015004","10.1080/17434440.2020.1796633"
"50778","10.1371/journal.pone.0015004","10.1001/jama.2016.5951"
"50779","10.1371/journal.pone.0015004","10.1007/978-1-4939-1393-0_2"
"50780","10.1371/journal.pone.0015004","10.1186/s12943-022-01526-8"
"50781","10.1371/journal.pone.0015004","10.1089/nat.2017.0683"
"50782","10.1371/journal.pone.0015004","10.1089/nat.2015.0573"
"50783","10.1371/journal.pone.0015004","10.1089/nat.2015.0567"
"50784","10.1371/journal.pone.0015004","10.1089/nat.2011.0322"
"50785","10.1371/journal.pone.0015004","10.1016/j.foodchem.2018.03.054"
"50786","10.1371/journal.pone.0015004","10.1039/c6cc09991b"
"50787","10.1371/journal.pone.0015004","10.1093/sleep/zsac097"
"50788","10.1371/journal.pone.0015004","10.1038/s41586-018-0175-2"
"50789","10.1371/journal.pone.0015004","10.1038/s41591-022-02055-z"
"50790","10.1371/journal.pone.0015004","10.1101/2023.08.29.23294808"
"50791","10.1371/journal.pone.0015004","10.1161/circulationaha.122.062193"
"50792","10.1371/journal.pone.0015004","10.1038/s41467-023-37002-0"
"50793","10.1371/journal.pone.0015004","10.1002/pmic.202300150"
"50794","10.1371/journal.pone.0015004","10.1101/2024.01.12.24301242"
"50795","10.1371/journal.pone.0015004","10.1186/s12916-024-03249-7"
"50796","10.1371/journal.pone.0015004","10.3233/jad-200948"
"50797","10.1371/journal.pone.0015004","10.3233/jad-200208"
"50798","10.1371/journal.pone.0015004","10.3233/jad-200358"
"50799","10.1371/journal.pone.0015004","10.1007/s00125-024-06097-5"
"50800","10.1371/journal.pone.0015004","10.3390/ph4081137"
"50801","10.1371/journal.pone.0015004","10.1016/j.biomaterials.2018.03.008"
"50802","10.1371/journal.pone.0015004","10.1016/j.microc.2021.106640"
"50803","10.1371/journal.pone.0015004","10.1002/ppul.22805"
"50804","10.1371/journal.pone.0015004","10.1007/s00125-022-05678-6"
"50805","10.1371/journal.pone.0015004","10.1021/acs.analchem.5b00886"
"50806","10.1371/journal.pone.0015004","10.1161/circulationaha.116.021803"
"50807","10.1371/journal.pone.0015004","10.1161/cir.0000000000000226"
"50808","10.1371/journal.pone.0015004","10.3390/ijms21010149"
"50809","10.1371/journal.pone.0015004","10.1016/j.bbapap.2016.09.011"
"50810","10.1371/journal.pone.0015004","10.1186/s12859-020-03607-1"
"50811","10.1371/journal.pone.0015004","10.1371/journal.pone.0045817"
"50812","10.1371/journal.pone.0015004","10.1093/hmg/ddw214"
"50813","10.1371/journal.pone.0015004","10.1007/978-981-32-9755-5_11"
"50814","10.1371/journal.pone.0015004","10.1016/j.jalz.2013.09.016"
"50815","10.1371/journal.pone.0015004","10.1007/978-981-10-6547-7_1"
"50816","10.1371/journal.pone.0015004","10.1016/b978-0-08-102555-0.00014-5"
"50817","10.1371/journal.pone.0015004","10.1088/2631-8695/ac5e27"
"50818","10.1371/journal.pone.0015004","10.1016/b978-0-12-820140-4.00008-9"
"50819","10.1371/journal.pone.0015004","10.1073/pnas.2009606117"
"50820","10.1371/journal.pone.0015004","10.1073/pnas.2014716117"
"50821","10.1371/journal.pone.0015004","10.1186/s12014-022-09371-z"
"50822","10.1371/journal.pone.0015004","10.1007/978-981-16-1313-5_78-1"
"50823","10.1371/journal.pone.0015004","10.1515/jpm-2022-0433"
"50824","10.1371/journal.pone.0015004","10.1093/ajh/hpac112"
"50825","10.1371/journal.pone.0015004","10.1101/2022.11.04.22277162"
"50826","10.1371/journal.pone.0015004","10.1007/s11357-023-00740-6"
"50827","10.1371/journal.pone.0015004","10.1016/j.xgen.2023.100401"
"50828","10.1371/journal.pone.0015004","10.3389/fimmu.2022.1038086"
"50829","10.1371/journal.pone.0015004","10.1053/j.ajkd.2024.01.002"
"50830","10.1371/journal.pone.0015004","10.3390/s19153270"
"50831","10.1371/journal.pone.0015004","10.1126/science.aaq1327"
"50832","10.1371/journal.pone.0015004","10.1080/10408347.2016.1157014"
"50833","10.1371/journal.pone.0015004","10.1126/sciadv.abi8178"
"50834","10.1371/journal.pone.0015004","10.1007/s00125-018-4567-5"
"50835","10.1371/journal.pone.0015004","10.2217/pme-2017-0068"
"50836","10.1371/journal.pone.0015004","10.2217/pme.12.118"
"50837","10.1371/journal.pone.0015004","10.1016/j.ajog.2020.03.019"
"50838","10.1371/journal.pone.0015004","10.1111/j.1365-2443.2012.01596.x"
"50839","10.1371/journal.pone.0015004","10.1021/ac5037236"
"50840","10.1371/journal.pone.0015004","10.1016/j.talanta.2012.11.016"
"50841","10.1371/journal.pone.0015004","10.1586/14737159.2014.868307"
"50842","10.1371/journal.pone.0015004","10.1080/14767058.2021.1888915"
"50843","10.1371/journal.pone.0015004","10.1016/j.bbapap.2014.02.023"
"50844","10.1371/journal.pone.0015004","10.1016/j.bbapap.2013.09.010"
"50845","10.1371/journal.pone.0015004","10.1038/s41390-022-02093-w"
"50846","10.1371/journal.pone.0015004","10.1038/s41390-022-01942-y"
"50847","10.1371/journal.pone.0015004","10.1371/journal.pone.0027051"
"50848","10.1371/journal.pone.0015004","10.1161/hypertensionaha.121.17597"
"50849","10.1371/journal.pone.0015004","10.1161/hypertensionaha.120.15829"
"50850","10.1371/journal.pone.0015004","10.1016/j.ymeth.2016.03.008"
"50851","10.1371/journal.pone.0015004","10.1016/j.ymeth.2016.01.002"
"50852","10.1371/journal.pone.0015004","10.1016/j.ymeth.2015.12.005"
"50853","10.1371/journal.pone.0015004","10.3389/fnmol.2018.00371"
"50854","10.1371/journal.pone.0015004","10.1007/978-3-030-15950-4_25"
"50855","10.1371/journal.pone.0015004","10.1101/840363"
"50856","10.1371/journal.pone.0015004","10.1007/978-3-319-27111-8_12"
"50857","10.1371/journal.pone.0015004","10.1038/srep31727"
"50858","10.1371/journal.pone.0015004","10.1007/978-1-4614-5034-4_14"
"50859","10.1371/journal.pone.0015004","10.1039/c9an01943j"
"50860","10.1371/journal.pone.0015004","10.3346/jkms.2018.33.e342"
"50861","10.1371/journal.pone.0015004","10.1016/j.ajem.2017.09.014"
"50862","10.1371/journal.pone.0015004","10.1101/2020.09.18.303909"
"50863","10.1371/journal.pone.0015004","10.1101/2020.11.18.20234070"
"50864","10.1371/journal.pone.0015004","10.1002/cpch.44"
"50865","10.1371/journal.pone.0015004","10.1002/cpch.28"
"50866","10.1371/journal.pone.0015004","10.1021/acs.jproteome.2c00544"
"50867","10.1371/journal.pone.0015004","10.1186/s40364-022-00425-w"
