"","cited","citing"
"1","10.1007/978-3-642-35289-8_32","10.1088/1674-1056/ac989c"
"2","10.1007/978-3-642-35289-8_32","10.1108/oir-02-2017-0069"
"3","10.1007/978-3-642-35289-8_32","10.1002/jum.15819"
"4","10.1007/978-3-642-35289-8_32","10.1080/23746149.2020.1797528"
"5","10.1007/978-3-642-35289-8_32","10.1016/j.compbiomed.2021.104806"
"6","10.1007/978-3-642-35289-8_32","10.1109/icst.2019.00024"
"7","10.1007/978-3-642-35289-8_32","10.1109/iccps.2016.7479069"
"8","10.1007/978-3-642-35289-8_32","10.1109/cec48606.2020.9185505"
"9","10.1007/978-3-642-35289-8_32","10.1017/9781108552332.006"
"10","10.1007/978-3-642-35289-8_32","10.1017/9781108552332.008"
"11","10.1007/978-3-642-35289-8_32","10.1109/ispec53008.2021.9735718"
"12","10.1007/978-3-642-35289-8_32","10.1016/j.marstruc.2018.05.007"
"13","10.1007/978-3-642-35289-8_32","10.1021/acs.jcim.7b00028"
"14","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-17795-9_6"
"15","10.1007/978-3-642-35289-8_32","10.1007/978-981-10-9023-3_147"
"16","10.1007/978-3-642-35289-8_32","10.1109/aris.2017.8297183"
"17","10.1007/978-3-642-35289-8_32","10.1109/smc.2017.8123047"
"18","10.1007/978-3-642-35289-8_32","10.1190/igc2017-186"
"19","10.1007/978-3-642-35289-8_32","10.1109/icmla.2016.0098"
"20","10.1007/978-3-642-35289-8_32","10.1109/dcc.2016.23"
"21","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-21365-1_4"
"22","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-15702-3_37"
"23","10.1007/978-3-642-35289-8_32","10.1007/s10514-018-9776-8"
"24","10.1007/978-3-642-35289-8_32","10.1109/jbhi.2019.2941535"
"25","10.1007/978-3-642-35289-8_32","10.1109/iccca49541.2020.9250864"
"26","10.1007/978-3-642-35289-8_32","10.1007/s00138-023-01390-6"
"27","10.1007/978-3-642-35289-8_32","10.7717/peerj-cs.1448"
"28","10.1007/978-3-642-35289-8_32","10.1080/1463922x.2015.1111462"
"29","10.1007/978-3-642-35289-8_32","10.1007/s11042-019-7233-0"
"30","10.1007/978-3-642-35289-8_32","10.1109/taes.2019.2891155"
"31","10.1007/978-3-642-35289-8_32","10.1177/0301006616651950"
"32","10.1007/978-3-642-35289-8_32","10.1109/access.2017.2789179"
"33","10.1007/978-3-642-35289-8_32","10.2174/1381612826666201125105730"
"34","10.1007/978-3-642-35289-8_32","10.1038/s41467-018-04316-3"
"35","10.1007/978-3-642-35289-8_32","10.1016/j.procs.2017.05.070"
"36","10.1007/978-3-642-35289-8_32","10.3390/e22050538"
"37","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-66111-3_3"
"38","10.1007/978-3-642-35289-8_32","10.1002/stc.2500"
"39","10.1007/978-3-642-35289-8_32","10.1142/s0218194019400126"
"40","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-58080-3_278-1"
"41","10.1007/978-3-642-35289-8_32","10.1155/2021/8856835"
"42","10.1007/978-3-642-35289-8_32","10.1007/s11709-021-0767-z"
"43","10.1007/978-3-642-35289-8_32","10.1155/2018/6025381"
"44","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-92007-8_15"
"45","10.1007/978-3-642-35289-8_32","10.1109/icpr.2018.8545185"
"46","10.1007/978-3-642-35289-8_32","10.1109/icgi.2017.37"
"47","10.1007/978-3-642-35289-8_32","10.1109/embc46164.2021.9630409"
"48","10.1007/978-3-642-35289-8_32","10.1109/cac.2015.7382560"
"49","10.1007/978-3-642-35289-8_32","10.1109/icievicivpr52578.2021.9563967"
"50","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-99978-4_4"
"51","10.1007/978-3-642-35289-8_32","10.1109/asru.2013.6707743"
"52","10.1007/978-3-642-35289-8_32","10.1109/iiai-aai50415.2020.00096"
"53","10.1007/978-3-642-35289-8_32","10.1049/iet-cvi.2019.0208"
"54","10.1007/978-3-642-35289-8_32","10.1155/2022/4049685"
"55","10.1007/978-3-642-35289-8_32","10.1007/s10462-022-10283-5"
"56","10.1007/978-3-642-35289-8_32","10.1109/cvpr52729.2023.01585"
"57","10.1007/978-3-642-35289-8_32","10.1109/mlui52768.2018.10075647"
"58","10.1007/978-3-642-35289-8_32","10.23919/icins51816.2023.10168398"
"59","10.1007/978-3-642-35289-8_32","10.1109/ssci52147.2023.10371795"
"60","10.1007/978-3-642-35289-8_32","10.1016/j.mehy.2020.110072"
"61","10.1007/978-3-642-35289-8_32","10.1116/5.0007529"
"62","10.1007/978-3-642-35289-8_32","10.1007/s10115-017-1058-9"
"63","10.1007/978-3-642-35289-8_32","10.1109/access.2021.3102176"
"64","10.1007/978-3-642-35289-8_32","10.1109/access.2017.2772334"
"65","10.1007/978-3-642-35289-8_32","10.1007/s00034-019-01141-x"
"66","10.1007/978-3-642-35289-8_32","10.1109/tim.2017.2669947"
"67","10.1007/978-3-642-35289-8_32","10.1155/2019/8471732"
"68","10.1007/978-3-642-35289-8_32","10.1007/978-981-15-3685-4_3"
"69","10.1007/978-3-642-35289-8_32","10.5194/npg-27-11-2020"
"70","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-97864-2_4"
"71","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-93644-4_8"
"72","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-93647-5_5"
"73","10.1007/978-3-642-35289-8_32","10.1109/fg52635.2021.9667050"
"74","10.1007/978-3-642-35289-8_32","10.1109/iwcia.2017.8203568"
"75","10.1007/978-3-642-35289-8_32","10.2139/ssrn.3384948"
"76","10.1007/978-3-642-35289-8_32","10.1038/s41598-022-17734-7"
"77","10.1007/978-3-642-35289-8_32","10.1109/tnnls.2021.3105129"
"78","10.1007/978-3-642-35289-8_32","10.1177/01423312231157118"
"79","10.1007/978-3-642-35289-8_32","10.1080/03772063.2023.2234854"
"80","10.1007/978-3-642-35289-8_32","10.1080/13658816.2018.1460753"
"81","10.1007/978-3-642-35289-8_32","10.1080/13658816.2017.1341632"
"82","10.1007/978-3-642-35289-8_32","10.1177/0954406219834048"
"83","10.1007/978-3-642-35289-8_32","10.1080/17549507.2018.1510033"
"84","10.1007/978-3-642-35289-8_32","10.1109/tits.2021.3073557"
"85","10.1007/978-3-642-35289-8_32","10.1007/978-981-15-8450-3_81"
"86","10.1007/978-3-642-35289-8_32","10.1109/qr2mse46217.2019.9021156"
"87","10.1007/978-3-642-35289-8_32","10.1101/652784"
"88","10.1007/978-3-642-35289-8_32","10.1109/iwcia.2017.8203569"
"89","10.1007/978-3-642-35289-8_32","10.1109/i2mtc.2017.7969948"
"90","10.1007/978-3-642-35289-8_32","10.1109/ijcnn.2017.7966133"
"91","10.1007/978-3-642-35289-8_32","10.1109/icassp.2017.7953198"
"92","10.1007/978-3-642-35289-8_32","10.1109/icassp.2017.7952625"
"93","10.1007/978-3-642-35289-8_32","10.1109/isda.2015.7489226"
"94","10.1007/978-3-642-35289-8_32","10.1109/icmla.2015.48"
"95","10.1007/978-3-642-35289-8_32","10.1109/smc.2015.514"
"96","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-23117-4_32"
"97","10.1007/978-3-642-35289-8_32","10.1038/s41598-020-67952-0"
"98","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-04117-9_12"
"99","10.1007/978-3-642-35289-8_32","10.1049/iet-ipr.2018.5879"
"100","10.1007/978-3-642-35289-8_32","10.1049/iet-ipr.2017.1055"
"101","10.1007/978-3-642-35289-8_32","10.1007/978-981-19-8202-6_35"
"102","10.1007/978-3-642-35289-8_32","10.1109/tai.2022.3153593"
"103","10.1007/978-3-642-35289-8_32","10.1007/s11063-018-09976-2"
"104","10.1007/978-3-642-35289-8_32","10.1049/iet-net.2018.5172"
"105","10.1007/978-3-642-35289-8_32","10.1007/s12665-022-10369-x"
"106","10.1007/978-3-642-35289-8_32","10.1142/s0219691320500885"
"107","10.1007/978-3-642-35289-8_32","10.1109/access.2021.3087583"
"108","10.1007/978-3-642-35289-8_32","10.1109/access.2017.2705642"
"109","10.1007/978-3-642-35289-8_32","10.3389/fmats.2020.576806"
"110","10.1007/978-3-642-35289-8_32","10.1007/s11771-016-3057-5"
"111","10.1007/978-3-642-35289-8_32","10.7498/aps.70.20210930"
"112","10.1007/978-3-642-35289-8_32","10.1155/2020/8852404"
"113","10.1007/978-3-642-35289-8_32","10.1016/j.ins.2019.03.064"
"114","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-04239-4_35"
"115","10.1007/978-3-642-35289-8_32","10.1109/icdm51629.2021.00025"
"116","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-30996-5_9"
"117","10.1007/978-3-642-35289-8_32","10.1109/techsym.2016.7872702"
"118","10.1007/978-3-642-35289-8_32","10.1109/chase.2016.18"
"119","10.1007/978-3-642-35289-8_32","10.1109/smc.2015.465"
"120","10.1007/978-3-642-35289-8_32","10.1109/cvpr.2015.7298860"
"121","10.1007/978-3-642-35289-8_32","10.1007/s13369-021-05674-9"
"122","10.1007/978-3-642-35289-8_32","10.1007/978-3-642-42051-1_44"
"123","10.1007/978-3-642-35289-8_32","10.1089/cmb.2016.0137"
"124","10.1007/978-3-642-35289-8_32","10.1049/iet-spr.2020.0154"
"125","10.1007/978-3-642-35289-8_32","10.1109/iccc51575.2020.9345249"
"126","10.1007/978-3-642-35289-8_32","10.1162/neco_a_01420"
"127","10.1007/978-3-642-35289-8_32","10.1162/neco_a_01273"
"128","10.1007/978-3-642-35289-8_32","10.1162/neco_a_01176"
"129","10.1007/978-3-642-35289-8_32","10.1155/2020/4206457"
"130","10.1007/978-3-642-35289-8_32","10.1007/s10994-016-5570-z"
"131","10.1007/978-3-642-35289-8_32","10.1016/j.neucom.2022.08.014"
"132","10.1007/978-3-642-35289-8_32","10.3389/fnint.2023.1108271"
"133","10.1007/978-3-642-35289-8_32","10.1007/s11276-023-03495-2"
"134","10.1007/978-3-642-35289-8_32","10.1007/s11063-022-10884-9"
"135","10.1007/978-3-642-35289-8_32","10.1007/s11063-017-9707-2"
"136","10.1007/978-3-642-35289-8_32","10.1007/s11063-017-9668-5"
"137","10.1007/978-3-642-35289-8_32","10.1007/s11063-016-9519-9"
"138","10.1007/978-3-642-35289-8_32","10.1007/s11063-015-9491-9"
"139","10.1007/978-3-642-35289-8_32","10.1038/s41524-019-0263-3"
"140","10.1007/978-3-642-35289-8_32","10.1016/j.cities.2019.04.012"
"141","10.1007/978-3-642-35289-8_32","10.1145/2897824.2925975"
"142","10.1007/978-3-642-35289-8_32","10.29130/dubited.707316"
"143","10.1007/978-3-642-35289-8_32","10.1177/1176934320919707"
"144","10.1007/978-3-642-35289-8_32","10.1155/2019/5304535"
"145","10.1007/978-3-642-35289-8_32","10.1155/2017/5705693"
"146","10.1007/978-3-642-35289-8_32","10.1155/2016/3483528"
"147","10.1007/978-3-642-35289-8_32","10.1007/978-981-13-8379-3_7"
"148","10.1007/978-3-642-35289-8_32","10.1109/indin41052.2019.8972221"
"149","10.1007/978-3-642-35289-8_32","10.1109/icpeca47973.2019.8975515"
"150","10.1007/978-3-642-35289-8_32","10.1109/globalsip45357.2019.8969416"
"151","10.1007/978-3-642-35289-8_32","10.1109/icassp.2017.7952578"
"152","10.1007/978-3-642-35289-8_32","10.1109/icpr.2016.7899905"
"153","10.1007/978-3-642-35289-8_32","10.1081/e-eia-120051983"
"154","10.1007/978-3-642-35289-8_32","10.1109/cvpr.2015.7298845"
"155","10.1007/978-3-642-35289-8_32","10.1038/srep38897"
"156","10.1007/978-3-642-35289-8_32","10.1007/s10772-021-09796-1"
"157","10.1007/978-3-642-35289-8_32","10.1007/s10772-021-09795-2"
"158","10.1007/978-3-642-35289-8_32","10.1007/s10772-020-09718-7"
"159","10.1007/978-3-642-35289-8_32","10.1007/s40313-022-00941-y"
"160","10.1007/978-3-642-35289-8_32","10.1007/978-3-031-07650-3_11"
"161","10.1007/978-3-642-35289-8_32","10.1007/s11227-020-03410-y"
"162","10.1007/978-3-642-35289-8_32","10.1038/s41598-023-34193-w"
"163","10.1007/978-3-642-35289-8_32","10.1121/1.5127166"
"164","10.1007/978-3-642-35289-8_32","10.1016/j.neucom.2020.04.118"
"165","10.1007/978-3-642-35289-8_32","10.1109/access.2021.3075066"
"166","10.1007/978-3-642-35289-8_32","10.1109/access.2019.2953048"
"167","10.1007/978-3-642-35289-8_32","10.1109/access.2019.2950985"
"168","10.1007/978-3-642-35289-8_32","10.1109/access.2019.2950003"
"169","10.1007/978-3-642-35289-8_32","10.1080/15325008.2019.1666178"
"170","10.1007/978-3-642-35289-8_32","10.1109/jsac.2020.2986592"
"171","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-86475-0_21"
"172","10.1007/978-3-642-35289-8_32","10.1190/geo2017-0524.1"
"173","10.1007/978-3-642-35289-8_32","10.1016/j.compstruct.2019.111264"
"174","10.1007/978-3-642-35289-8_32","10.1088/1751-8121/ab6b92"
"175","10.1007/978-3-642-35289-8_32","10.1016/j.isprsjprs.2019.04.015"
"176","10.1007/978-3-642-35289-8_32","10.4137/cin.s14053"
"177","10.1007/978-3-642-35289-8_32","10.1007/s11440-022-01464-1"
"178","10.1007/978-3-642-35289-8_32","10.1007/s42417-021-00286-x"
"179","10.1007/978-3-642-35289-8_32","10.1109/icrc.2018.8638596"
"180","10.1007/978-3-642-35289-8_32","10.1109/ijcnn.2018.8489494"
"181","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-14418-4_11"
"182","10.1007/978-3-642-35289-8_32","10.1109/ieem.2017.8290228"
"183","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-24069-5_26"
"184","10.1007/978-3-642-35289-8_32","10.1109/icpr.2016.7900165"
"185","10.1007/978-3-642-35289-8_32","10.1109/tmm.2019.2893549"
"186","10.1007/978-3-642-35289-8_32","10.1109/tmm.2015.2482228"
"187","10.1007/978-3-642-35289-8_32","10.1080/02564602.2015.1017542"
"188","10.1007/978-3-642-35289-8_32","10.1109/jiot.2021.3126811"
"189","10.1007/978-3-642-35289-8_32","10.1109/ijcnn55064.2022.9892202"
"190","10.1007/978-3-642-35289-8_32","10.1007/s12559-017-9534-9"
"191","10.1007/978-3-642-35289-8_32","10.1109/tie.2021.3063975"
"192","10.1007/978-3-642-35289-8_32","10.1109/access.2021.3064838"
"193","10.1007/978-3-642-35289-8_32","10.1109/tcsvt.2015.2406231"
"194","10.1007/978-3-642-35289-8_32","10.1177/14680874211030878"
"195","10.1007/978-3-642-35289-8_32","10.1109/led.2020.2995874"
"196","10.1007/978-3-642-35289-8_32","10.1109/tc.2017.2709742"
"197","10.1007/978-3-642-35289-8_32","10.1109/tii.2021.3053304"
"198","10.1007/978-3-642-35289-8_32","10.1109/tii.2021.3053128"
"199","10.1007/978-3-642-35289-8_32","10.1587/transinf.2016edl8072"
"200","10.1007/978-3-642-35289-8_32","10.1007/978-981-16-3357-7_8"
"201","10.1007/978-3-642-35289-8_32","10.1007/978-981-32-9690-9_61"
"202","10.1007/978-3-642-35289-8_32","10.1109/tste.2018.2888548"
"203","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-20915-5_35"
"204","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-70087-8_12"
"205","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-70087-8_18"
"206","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-70096-0_13"
"207","10.1007/978-3-642-35289-8_32","10.5772/intechopen.89835"
"208","10.1007/978-3-642-35289-8_32","10.1109/isgt-asia.2019.8881786"
"209","10.1007/978-3-642-35289-8_32","10.1109/icoei.2019.8862770"
"210","10.1007/978-3-642-35289-8_32","10.1109/wpmc.2018.8713081"
"211","10.1007/978-3-642-35289-8_32","10.1101/500280"
"212","10.1007/978-3-642-35289-8_32","10.1109/iceca.2018.8474912"
"213","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-56991-8_51"
"214","10.1007/978-3-642-35289-8_32","10.1109/ccdc.2014.6852142"
"215","10.1007/978-3-642-35289-8_32","10.1038/s41598-021-88875-4"
"216","10.1007/978-3-642-35289-8_32","10.15252/msb.20156651"
"217","10.1007/978-3-642-35289-8_32","10.1109/bigdata50022.2020.9377915"
"218","10.1007/978-3-642-35289-8_32","10.1021/acs.nanolett.2c02409"
"219","10.1007/978-3-642-35289-8_32","10.1080/24725854.2018.1472407"
"220","10.1007/978-3-642-35289-8_32","10.1038/s41598-023-42657-2"
"221","10.1007/978-3-642-35289-8_32","10.1002/tee.23805"
"222","10.1007/978-3-642-35289-8_32","10.1016/j.seta.2022.102275"
"223","10.1007/978-3-642-35289-8_32","10.1109/tie.2020.2972461"
"224","10.1007/978-3-642-35289-8_32","10.1007/s40747-017-0054-8"
"225","10.1007/978-3-642-35289-8_32","10.1007/s00500-021-06222-1"
"226","10.1007/978-3-642-35289-8_32","10.1088/1742-5468/abb8c9"
"227","10.1007/978-3-642-35289-8_32","10.1109/access.2019.2939940"
"228","10.1007/978-3-642-35289-8_32","10.1007/s00778-015-0391-4"
"229","10.1007/978-3-642-35289-8_32","10.1155/2022/5416722"
"230","10.1007/978-3-642-35289-8_32","10.1587/transinf.2015dap0009"
"231","10.1007/978-3-642-35289-8_32","10.3390/electronics10030350"
"232","10.1007/978-3-642-35289-8_32","10.1007/s11431-018-9396-0"
"233","10.1007/978-3-642-35289-8_32","10.1109/tccn.2017.2784449"
"234","10.1007/978-3-642-35289-8_32","10.1109/tste.2015.2434387"
"235","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-00126-1_6"
"236","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-64680-0_13"
"237","10.1007/978-3-642-35289-8_32","10.1002/9781119507369.ch5"
"238","10.1007/978-3-642-35289-8_32","10.1101/578252"
"239","10.1007/978-3-642-35289-8_32","10.1109/icct.2018.8600055"
"240","10.1007/978-3-642-35289-8_32","10.1109/dasc.2018.8569355"
"241","10.1007/978-3-642-35289-8_32","10.1109/iaeac.2017.8054237"
"242","10.1007/978-3-642-35289-8_32","10.1021/acs.jmedchem.9b01895"
"243","10.1007/978-3-642-35289-8_32","10.1109/pscc.2016.7540994"
"244","10.1007/978-3-642-35289-8_32","10.1109/medhocnet.2014.6849102"
"245","10.1007/978-3-642-35289-8_32","10.1038/s41598-018-38181-3"
"246","10.1007/978-3-642-35289-8_32","10.3233/idt-210065"
"247","10.1007/978-3-642-35289-8_32","10.1109/ecbios51820.2021.9510462"
"248","10.1007/978-3-642-35289-8_32","10.1109/access.2023.3289219"
"249","10.1007/978-3-642-35289-8_32","10.1007/s10994-023-06337-6"
"250","10.1007/978-3-642-35289-8_32","10.1109/tie.2019.2908580"
"251","10.1007/978-3-642-35289-8_32","10.1109/tie.2019.2891449"
"252","10.1007/978-3-642-35289-8_32","10.1016/j.ymssp.2022.109458"
"253","10.1007/978-3-642-35289-8_32","10.1088/1742-5468/2016/07/073401"
"254","10.1007/978-3-642-35289-8_32","10.1541/ieejjournal.138.280"
"255","10.1007/978-3-642-35289-8_32","10.1109/access.2021.3056711"
"256","10.1007/978-3-642-35289-8_32","10.1109/access.2021.3052217"
"257","10.1007/978-3-642-35289-8_32","10.1109/access.2019.2937518"
"258","10.1007/978-3-642-35289-8_32","10.1109/access.2019.2937222"
"259","10.1007/978-3-642-35289-8_32","10.1109/tii.2018.2868687"
"260","10.1007/978-3-642-35289-8_32","10.1109/jstars.2020.3008825"
"261","10.1007/978-3-642-35289-8_32","10.1109/jstars.2019.2951725"
"262","10.1007/978-3-642-35289-8_32","10.1080/10106049.2021.1953616"
"263","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-89814-4_46"
"264","10.1007/978-3-642-35289-8_32","10.1109/taslp.2018.2868407"
"265","10.1007/978-3-642-35289-8_32","10.3390/electronics10010020"
"266","10.1007/978-3-642-35289-8_32","10.1007/s13042-019-01048-8"
"267","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-30493-5_35"
"268","10.1007/978-3-642-35289-8_32","10.1109/mcas.2019.2945210"
"269","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-03928-8_22"
"270","10.1007/978-3-642-35289-8_32","10.1109/smartiot.2019.00065"
"271","10.1007/978-3-642-35289-8_32","10.1002/9781119507369.ch2"
"272","10.1007/978-3-642-35289-8_32","10.1002/9781119507369.ch4"
"273","10.1007/978-3-642-35289-8_32","10.1109/icrms.2018.00061"
"274","10.1007/978-3-642-35289-8_32","10.1145/3213187.3287611"
"275","10.1007/978-3-642-35289-8_32","10.1145/3151759.3151833"
"276","10.1007/978-3-642-35289-8_32","10.1021/acs.jmedchem.9b00855"
"277","10.1007/978-3-642-35289-8_32","10.1109/icdmw.2014.62"
"278","10.1007/978-3-642-35289-8_32","10.1145/2647868.2654940"
"279","10.1007/978-3-642-35289-8_32","10.1109/avss.2014.6918650"
"280","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-22482-4_9"
"281","10.1007/978-3-642-35289-8_32","10.1111/coin.12236"
"282","10.1007/978-3-642-35289-8_32","10.1002/pssr.201900082"
"283","10.1007/978-3-642-35289-8_32","10.1007/s42452-020-03835-3"
"284","10.1007/978-3-642-35289-8_32","10.1109/icassp39728.2021.9414497"
"285","10.1007/978-3-642-35289-8_32","10.1142/s1469026816500218"
"286","10.1007/978-3-642-35289-8_32","10.1142/s146902681650005x"
"287","10.1007/978-3-642-35289-8_32","10.1109/jiot.2019.2954283"
"288","10.1007/978-3-642-35289-8_32","10.1109/sibgrapi54419.2021.00058"
"289","10.1007/978-3-642-35289-8_32","10.23919/acc.2019.8815070"
"290","10.1007/978-3-642-35289-8_32","10.1145/3524842.3528431"
"291","10.1007/978-3-642-35289-8_32","10.1049/rsn2.12418"
"292","10.1007/978-3-642-35289-8_32","10.1109/idaacs58523.2023.10348838"
"293","10.1007/978-3-642-35289-8_32","10.12677/dsc.2018.71001"
"294","10.1007/978-3-642-35289-8_32","10.1016/j.ymssp.2020.107072"
"295","10.1007/978-3-642-35289-8_32","10.1108/ir-08-2017-0139"
"296","10.1007/978-3-642-35289-8_32","10.1016/j.neucom.2016.08.005"
"297","10.1007/978-3-642-35289-8_32","10.1016/j.jbi.2017.06.012"
"298","10.1007/978-3-642-35289-8_32","10.1038/s41467-019-13103-7"
"299","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-95538-0_1"
"300","10.1007/978-3-642-35289-8_32","10.1007/s00521-020-05480-8"
"301","10.1007/978-3-642-35289-8_32","10.1007/s00521-020-05077-1"
"302","10.1007/978-3-642-35289-8_32","10.1007/s00521-019-04579-x"
"303","10.1007/978-3-642-35289-8_32","10.1049/iet-smt.2016.0423"
"304","10.1007/978-3-642-35289-8_32","10.1109/icsai.2017.8248340"
"305","10.1007/978-3-642-35289-8_32","10.1109/icma.2015.7237663"
"306","10.1007/978-3-642-35289-8_32","10.1017/9781108552332.007"
"307","10.1007/978-3-642-35289-8_32","10.1017/9781108552332.002"
"308","10.1007/978-3-642-35289-8_32","10.1017/9781108552332.009"
"309","10.1007/978-3-642-35289-8_32","10.1017/9781108552332.001"
"310","10.1007/978-3-642-35289-8_32","10.1109/noms47738.2020.9110433"
"311","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-73050-5_3"
"312","10.1007/978-3-642-35289-8_32","10.1177/1548512920951275"
"313","10.1007/978-3-642-35289-8_32","10.1016/j.engappai.2016.10.002"
"314","10.1007/978-3-642-35289-8_32","10.1016/j.bspc.2017.09.008"
"315","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-00479-8_27"
"316","10.1007/978-3-642-35289-8_32","10.1109/smc.2017.8122711"
"317","10.1007/978-3-642-35289-8_32","10.1145/3078971.3078983"
"318","10.1007/978-3-642-35289-8_32","10.1109/ccaa.2016.7813856"
"319","10.1007/978-3-642-35289-8_32","10.1002/adma.201704729"
"320","10.1007/978-3-642-35289-8_32","10.1038/s41598-020-78252-y"
"321","10.1007/978-3-642-35289-8_32","10.1007/978-3-031-16868-0_10"
"322","10.1007/978-3-642-35289-8_32","10.1007/978-3-031-16868-0_3"
"323","10.1007/978-3-642-35289-8_32","10.1007/978-3-031-16868-0_2"
"324","10.1007/978-3-642-35289-8_32","10.1177/00405175221130773"
"325","10.1007/978-3-642-35289-8_32","10.1007/s10661-021-09561-6"
"326","10.1007/978-3-642-35289-8_32","10.1007/s41939-023-00350-x"
"327","10.1007/978-3-642-35289-8_32","10.1109/tkde.2021.3077046"
"328","10.1007/978-3-642-35289-8_32","10.3389/frai.2022.832530"
"329","10.1007/978-3-642-35289-8_32","10.3389/frai.2020.00004"
"330","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-93158-2_1"
"331","10.1007/978-3-642-35289-8_32","10.1109/jstars.2018.2803198"
"332","10.1007/978-3-642-35289-8_32","10.1109/jstars.2018.2795753"
"333","10.1007/978-3-642-35289-8_32","10.1109/taslp.2017.2661705"
"334","10.1007/978-3-642-35289-8_32","10.1109/taslp.2015.2461448"
"335","10.1007/978-3-642-35289-8_32","10.1109/taslp.2015.2457612"
"336","10.1007/978-3-642-35289-8_32","10.1109/taslp.2015.2450491"
"337","10.1007/978-3-642-35289-8_32","10.1109/taslp.2014.2353991"
"338","10.1007/978-3-642-35289-8_32","10.1109/tnnls.2021.3123105"
"339","10.1007/978-3-642-35289-8_32","10.1007/s00506-021-00771-3"
"340","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-32813-9_5"
"341","10.1007/978-3-642-35289-8_32","10.1007/978-3-030-30275-7_39"
"342","10.1007/978-3-642-35289-8_32","10.1109/icssd47982.2019.9003149"
"343","10.1007/978-3-642-35289-8_32","10.1109/iccbb.2018.8756420"
"344","10.1007/978-3-642-35289-8_32","10.1101/183095"
"345","10.1007/978-3-642-35289-8_32","10.1109/globalsip.2016.7906048"
"346","10.1007/978-3-642-35289-8_32","10.1109/upcon.2016.7894690"
"347","10.1007/978-3-642-35289-8_32","10.1109/icde.2016.7498299"
"348","10.1007/978-3-642-35289-8_32","10.1109/indin45523.2021.9557405"
"349","10.1007/978-3-642-35289-8_32","10.1109/icdm.2014.70"
"350","10.1007/978-3-642-35289-8_32","10.1038/s41598-021-85683-8"
"351","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-06483-3_40"
"352","10.1007/978-3-642-35289-8_32","10.1007/978-3-319-12568-8_13"
"353","10.1007/978-3-642-35289-8_32","10.1109/aipr50011.2020.9425143"
"354","10.1007/978-3-642-35289-8_32","10.1093/bib/bbac358"
"355","10.1007/978-3-642-35289-8_32","10.1063/5.0119678"
"356","10.1007/978-3-642-35289-8_32","10.1109/qce53715.2022.00049"
"357","10.1007/978-3-642-35289-8_32","10.1109/icrcv55858.2022.9953244"
"358","10.1007/978-3-642-35289-8_32","10.1038/s41928-022-00774-2"
"359","10.1007/978-3-642-35289-8_32","10.1038/s42005-024-01552-6"
"360","10.1007/978-3-642-35289-8_32","10.1109/tie.2017.2752151"
"361","10.1007/978-3-642-35289-8_32","10.1007/s11633-019-1203-x"
"362","10.1007/978-3-642-35289-8_32","10.1007/s11633-015-0893-y"
"363","10.1007/978-3-642-35289-8_32","10.1016/j.neucom.2016.05.098"
"364","10.1007/978-3-642-35289-8_32","10.1109/tetci.2020.3043764"
"365","10.1007/978-3-642-35289-8_32","10.1109/tetci.2019.2918509"
"366","10.1007/978-3-642-35289-8_32","10.1186/s12859-019-3099-4"
"367","10.1007/978-3-642-35289-8_32","10.1109/jstars.2016.2621011"
"368","10.1007/978-3-642-35289-8_32","10.1155/2018/8917393"
"369","10.1007/978-3-642-35289-8_32","10.1021/acs.jproteome.6b00618"
"370","10.1007/978-3-642-35289-8_32","10.1016/j.jag.2022.102897"
