"cited","citing"
"10.1039/d1md00098e","10.1021/acs.bioconjchem.3c00116"
"10.1039/d1md00098e","10.4155/fdd-2022-0005"
"10.1016/j.crstbi.2021.02.002","10.1016/j.ijbiomac.2024.130419"
"10.1016/j.matt.2019.09.013","10.1002/adhm.201901553"
"10.1016/j.matt.2019.09.013","10.1016/j.smaim.2022.03.004"
"10.1016/j.matt.2019.09.013","10.1016/j.giant.2022.100092"
"10.1016/j.matt.2019.09.013","10.1021/acsmacrolett.0c00109"
"10.1016/j.matt.2019.09.013","10.1002/admi.202001198"
"10.1016/j.matt.2019.09.013","10.1016/j.jclepro.2021.127994"
"10.1016/j.matt.2019.09.013","10.1002/adma.202107857"
"10.1016/j.matt.2019.09.013","10.1126/sciadv.abm5482"
"10.1016/j.matt.2019.09.013","10.1021/acsbiomaterials.0c01549"
"10.1016/j.matt.2019.09.013","10.1021/acsbiomaterials.0c01488"
"10.1016/j.matt.2019.09.013","10.1039/d0qm01140a"
"10.1016/j.matt.2019.09.013","10.1002/chem.202001238"
"10.1016/j.matt.2019.09.013","10.1039/d2py00036a"
"10.1016/j.matt.2019.09.013","10.1016/j.mib.2022.102154"
"10.1016/j.matt.2019.09.013","10.1038/s41392-023-01440-5"
"10.1016/j.matt.2019.09.013","10.1002/cjoc.202000083"
"10.1016/j.matt.2019.09.013","10.1002/cjoc.202000101"
"10.1016/j.matt.2019.09.013","10.1016/j.compscitech.2022.109793"
"10.1016/j.matt.2019.09.013","10.1007/s11426-021-1183-x"
"10.1021/jacs.2c04620","10.1126/sciadv.adk4950"
"10.1021/jacs.2c04620","10.1002/chem.202301410"
"10.1021/jacs.2c04620","10.1021/jacs.3c12215"
"10.1021/jacs.2c04620","10.1021/jacs.3c03071"
"10.1021/jacs.2c04620","10.1002/pep2.24326"
"10.1021/jacs.2c00216","10.1002/ange.202306813"
"10.1021/jacs.2c00216","10.1002/anie.202211138"
"10.1021/jacs.2c00216","10.1002/smll.202304776"
"10.1021/jacs.2c00216","10.1016/j.medidd.2022.100145"
"10.1021/jacs.2c00216","10.1002/ange.202211138"
"10.1021/jacs.2c00216","10.1042/bst20220218"
"10.1021/jacs.2c00216","10.1002/anie.202212829"
"10.1021/jacs.2c00216","10.1016/j.bioorg.2024.107119"
"10.1021/jacs.2c00216","10.1002/cbic.202300020"
"10.1021/jacs.2c00216","10.1021/jacs.2c12462"
"10.1021/jacs.2c00216","10.1002/anie.202306813"
"10.1021/jacs.2c00216","10.1021/jacs.3c01291"
"10.1021/jacs.2c00216","10.1002/ange.202212829"
"10.1186/s40580-021-00294-3","10.1039/d2cs00122e"
"10.1186/s40580-021-00294-3","10.1021/acs.nanolett.3c00966"
"10.1186/s40580-021-00294-3","10.1016/j.jbc.2022.102659"
"10.1186/s40580-021-00294-3","10.1021/acsanm.3c00883"
"10.1186/s40580-021-00294-3","10.1002/ange.202318365"
"10.1186/s40580-021-00294-3","10.1021/acs.langmuir.2c02964"
"10.1186/s40580-021-00294-3","10.3390/nano12081305"
"10.1186/s40580-021-00294-3","10.1016/j.biotechadv.2023.108213"
"10.1186/s40580-021-00294-3","10.3389/fchem.2022.1038796"
"10.1186/s40580-021-00294-3","10.1073/pnas.2218428120"
"10.1186/s40580-021-00294-3","10.3390/biomimetics8010012"
"10.1186/s40580-021-00294-3","10.1002/anie.202318365"
"10.1186/s40580-021-00294-3","10.1021/acsomega.2c03934"
"10.1093/protein/gzab007","10.1016/j.jmb.2021.167160"
"10.1093/protein/gzab007","10.3390/ijms23137389"
"10.1093/protein/gzab007","10.3390/molecules26185629"
"10.1093/protein/gzab007","10.1002/jcc.27112"
"10.1093/protein/gzab007","10.3934/mbe.2023195"
"10.1093/protein/gzab007","10.1016/j.semcancer.2023.06.005"
"10.1093/protein/gzab007","10.1016/j.foodchem.2023.136580"
"10.1093/protein/gzz016","10.1007/s10853-023-08654-6"
"10.1093/protein/gzz016","10.1021/acs.jmedchem.0c01500"
"10.1093/protein/gzz016","10.1080/17460441.2020.1751117"
"10.1093/protein/gzz016","10.1039/d3cc04630c"
"10.1093/protein/gzz009","10.1016/j.bbagen.2022.130153"
"10.1016/j.biotechadv.2022.108032","10.1016/j.biopha.2023.114976"
"10.1016/j.biotechadv.2022.108032","10.3390/nano14050435"
"10.1016/j.biotechadv.2022.108032","10.3390/pharmaceutics15041197"
"10.1016/j.biotechadv.2022.108032","10.1016/j.ijbiomac.2023.126164"
"10.1016/j.biotechadv.2022.108032","10.1007/s40843-023-2571-6"
"10.1016/j.biotechadv.2022.108032","10.1021/acsami.3c08643"
"10.1016/j.biotechadv.2022.108032","10.1016/j.ejmech.2024.116168"
"10.1002/pro.4368","10.1039/d2fd00072e"
"10.1002/pro.4368","10.3390/cryst13040710"
"10.1002/pro.4368","10.1002/cbic.202300117"
"10.1002/pro.4368","10.3389/fphar.2023.1251061"
"10.1002/pro.3974","10.1016/j.sbi.2023.102603"
"10.1002/pro.3974","10.1039/d1cb00124h"
"10.1002/pro.3974","10.1080/17460441.2021.1918097"
"10.1002/pro.3974","10.1073/pnas.2012800118"
"10.1002/pro.3974","10.1021/acsnano.1c01923"
"10.1002/pro.3974","10.1126/science.adg7731"
"10.1002/pro.3974","10.1021/acs.chemmater.2c02597"
"10.1002/pro.3974","10.3389/fmolb.2022.848689"
"10.1002/pro.3974","10.1038/s41587-024-02133-2"
"10.1002/pro.3721","10.1038/s42256-021-00428-6"
"10.1002/pro.3721","10.1002/pro.3947"
"10.1002/pro.3721","10.1016/j.sbi.2020.10.015"
"10.1002/pro.3721","10.1038/s41467-021-23609-8"
"10.1002/pro.3721","10.35459/tbp.2019.000147"
"10.1002/pro.3721","10.4049/jimmunol.2100810"
"10.1002/pro.3721","10.1016/j.jbiotec.2021.08.004"
"10.1002/pro.3721","10.1038/s41467-022-33004-6"
"10.1002/pro.3721","10.1038/s41592-020-0848-2"
"10.1002/pro.3601","10.1002/pro.4147"
"10.1002/pro.3601","10.3390/molecules26051291"
"10.1002/pro.3601","10.1016/j.ab.2019.113491"
"10.1002/pro.3601","10.1007/s11033-021-06853-5"
"10.1002/pro.3601","10.22207/jpam.17.3.41"
"10.1002/pro.3601","10.1016/j.peptides.2022.170813"
"10.1038/s41467-021-27222-7","10.1038/s41467-023-43038-z"
"10.1038/s41467-021-27222-7","10.1002/pro.4908"
"10.1038/s41467-021-27222-7","10.3390/a15110415"
"10.1038/s41467-021-27222-7","10.1016/j.chemolab.2023.104941"
"10.1038/s41467-021-27222-7","10.1371/journal.pcbi.1011296"
"10.1038/s41467-021-27222-7","10.1016/j.bpj.2022.06.018"
"10.1038/s41467-021-27222-7","10.1016/j.bpj.2022.12.031"
"10.1038/s41467-021-27222-7","10.1016/j.nanoen.2023.108658"
"10.1038/s41467-017-02098-8","10.1007/s10989-020-10069-9"
"10.1038/s41467-017-02098-8","10.1016/j.str.2020.04.005"
"10.1038/s41467-017-02098-8","10.1016/j.jmb.2020.04.002"
"10.1038/s41467-017-02098-8","10.3390/cancers10050140"
"10.1038/s41467-017-02098-8","10.3390/cancers10040115"
"10.1038/s41467-017-02098-8","10.3390/cancers10030081"
"10.1038/s41467-017-02098-8","10.3389/fmicb.2022.920280"
"10.1038/s41467-017-02098-8","10.1007/s11060-021-03699-6"
"10.1038/s41467-017-02098-8","10.1021/acschembio.9b00786"
"10.1038/s41467-017-02098-8","10.3390/cancers14092282"
"10.1038/s41467-017-02098-8","10.1002/cmdc.202100432"
"10.1038/s41467-017-02098-8","10.1021/jacs.2c00216"
"10.1038/s41467-017-02098-8","10.1093/protein/gzab007"
"10.1038/s41467-017-02098-8","10.1038/s41467-021-27103-z"
"10.1038/s41467-017-02098-8","10.1016/j.jgar.2020.05.013"
"10.1038/s41467-017-02098-8","10.3390/cancers13164246"
"10.1038/s41467-017-02098-8","10.3390/ijms21155262"
"10.1038/s41467-017-02098-8","10.1016/j.bmcl.2022.128806"
"10.1038/s41467-017-02098-8","10.1021/jacs.0c06044"
"10.1038/s41467-017-02098-8","10.1016/j.tibs.2019.12.008"
"10.1038/s41467-017-02098-8","10.3389/fbioe.2021.811905"
"10.1038/s41467-017-02098-8","10.1080/10799893.2020.1818093"
"10.1038/s41467-017-02098-8","10.1039/d2sc00924b"
"10.1038/s41467-017-02098-8","10.1021/acs.joc.9b00164"
"10.1038/s41467-017-02098-8","10.3390/ijms21010215"
"10.1038/s41467-017-02098-8","10.1039/d1sc02952e"
"10.1038/s41467-017-02098-8","10.3390/molecules25246001"
"10.1038/s41467-017-02098-8","10.3390/cells10102715"
"10.1038/s41467-017-02098-8","10.3389/fimmu.2023.1170357"
"10.1038/s41467-017-02098-8","10.1038/s41598-021-81140-8"
"10.1038/s41467-017-02098-8","10.3390/pharmaceutics14020391"
"10.1038/s41467-017-02098-8","10.1002/anie.202212829"
"10.1038/s41467-017-02098-8","10.1021/acs.jcim.3c00122"
"10.1038/s41467-017-02098-8","10.1371/journal.pone.0266143"
"10.1038/s41467-017-02098-8","10.1073/pnas.2207327119"
"10.1038/s41467-017-02098-8","10.1016/j.tibs.2022.12.005"
"10.1038/s41467-017-02098-8","10.3390/pharmaceutics15061648"
"10.1038/s41467-017-02098-8","10.1186/s12859-023-05327-8"
"10.1038/s41467-017-02098-8","10.1021/acssynbio.3c00043"
"10.1038/s41467-017-02098-8","10.1038/s41467-019-11884-5"
"10.1038/s41467-017-02098-8","10.1038/s41598-021-01603-w"
"10.1038/s41467-017-02098-8","10.3390/ph16040583"
"10.1038/s41467-017-02098-8","10.1126/scitranslmed.abn0402"
"10.1038/s41467-017-02098-8","10.1021/jacs.2c12462"
"10.1038/s41467-017-02098-8","10.1097/cmr.0000000000000911"
"10.1038/s41467-017-02098-8","10.1039/d2sc05343h"
"10.1038/s41467-017-02098-8","10.1111/exd.14655"
"10.1038/s41467-017-02098-8","10.1002/ange.202212829"
"10.1038/s41467-017-02098-8","10.1016/j.jbc.2021.100425"
"10.1038/s41467-017-02098-8","10.1042/bcj20180225"
"10.3390/info8010029","10.3390/ijms20092090"
"10.3390/info8010029","10.1016/j.dib.2020.105392"
"10.3390/info8010029","10.3390/ijms22179106"
"10.3390/info8010029","10.1016/j.biosystems.2019.104026"
"10.3390/info8010029","10.1016/j.biosystems.2017.10.009"
"10.1016/j.bcp.2020.114291","10.3390/molecules27217278"
"10.1016/j.bcp.2020.114291","10.1021/acsptsci.1c00079"
"10.1016/j.bcp.2020.114291","10.1016/j.bioorg.2021.105264"
"10.1016/j.bcp.2020.114291","10.1016/j.toxicon.2021.08.012"
"10.1016/j.bcp.2020.114291","10.3390/biomedicines12020454"
"10.1016/j.bcp.2020.114291","10.3389/fbioe.2023.1166601"
"10.1016/j.bcp.2020.114291","10.1016/j.toxicon.2023.107181"
"10.1016/j.bcp.2020.114291","10.1007/s10989-023-10543-0"
"10.1016/j.bcp.2020.114291","10.3389/fphar.2022.977440"
"10.1016/j.bcp.2020.114291","10.3389/fpain.2021.750583"
"10.1016/j.bcp.2020.114291","10.1016/j.ejmech.2023.115530"
"10.1016/j.bcp.2020.114291","10.1016/j.peptides.2021.170575"
"10.1016/j.bcp.2020.114291","10.3390/toxins14090600"
"10.1038/s41524-020-0288-7","10.1155/2021/6631848"
"10.1038/s41524-020-0288-7","10.3390/ma15124113"
"10.1038/s41524-020-0288-7","10.1021/acs.chemrev.2c00220"
"10.1038/s41524-020-0288-7","10.1021/acs.langmuir.1c01444"
"10.1038/s41524-020-0288-7","10.1016/j.mtbio.2023.100580"
"10.1038/s41524-020-0288-7","10.3390/nano12010155"
"10.1038/s41524-020-0288-7","10.1021/acs.chemmater.0c01891"
"10.1038/s41524-020-0288-7","10.1021/acs.chemrev.2c00130"
"10.1002/pro.3453","10.1093/protein/gzab007"
"10.1002/pro.3453","10.1002/pro.3758"
"10.1002/pro.3453","10.1002/pro.3721"
"10.1002/pro.3453","10.1016/j.molliq.2021.116164"
"10.1002/pro.3453","10.1016/j.sbi.2020.10.015"
"10.1002/pro.3453","10.1073/pnas.2206240119"
"10.1002/pro.3453","10.1073/pnas.2003526117"
"10.1002/pro.3453","10.3390/ijms20204974"
"10.1002/pro.3453","10.1016/j.jmgm.2019.07.013"
"10.1002/pro.3453","10.1073/pnas.2207327119"
"10.1002/pro.3453","10.1016/j.fitote.2022.105338"
"10.1002/pro.3453","10.1126/scitranslmed.abn0402"
"10.1002/pro.3313","10.1016/j.str.2020.05.011"
"10.1002/pro.3313","10.1002/pro.3721"
"10.1002/pro.3313","10.1093/nargab/lqab091"
"10.1002/pro.3313","10.1016/j.molliq.2021.115914"
"10.1002/pro.3313","10.1039/d1tb02561a"
"10.1002/pro.3313","10.1016/j.mcpro.2021.100188"
"10.1002/pro.3313","10.1021/acsomega.2c02020"
"10.1002/pro.3313","10.1016/j.jsb.2020.107602"
"10.1002/pro.3313","10.1093/nar/gkab358"
"10.1002/pro.3313","10.3390/cells9051241"
"10.1002/pro.3313","10.1016/j.jmb.2020.01.025"
"10.1002/pro.3313","10.1126/sciadv.aar5316"
"10.1002/pro.3313","10.1038/s41467-021-20963-5"
"10.1002/pro.3313","10.1186/s12859-019-3120-y"
"10.1002/pro.3313","10.3390/v13020190"
"10.1002/pro.3313","10.1096/fj.202000796rr"
"10.1002/pro.3313","10.3390/molecules25163659"
"10.1002/pro.3313","10.1002/adma.201905309"
"10.1002/pro.3313","10.1021/acs.jpcb.1c08183"
"10.1002/pro.3313","10.1016/j.ijbiomac.2023.128010"
"10.1002/pro.3313","10.1128/mbio.01388-23"
"10.1002/pro.3313","10.1007/s00018-021-04032-0"
"10.1002/pro.3313","10.1016/j.ijbiomac.2020.07.062"
"10.1002/pro.3313","10.1002/jmr.2837"
"10.1002/pro.3313","10.3390/ijms24097835"
"10.1002/pro.3313","10.1021/acs.analchem.3c01575"
"10.1002/pro.3313","10.1093/nar/gky377"
"10.1002/pro.3313","10.1007/s00439-019-02057-x"
"10.1002/pro.3313","10.1016/j.addr.2022.114143"
"10.1002/pro.3313","10.1038/s41467-018-07883-7"
"10.1002/pro.3313","10.1038/s41592-020-0848-2"
"10.1002/pro.3313","10.1021/acs.biochem.0c00912"
"10.1021/acs.analchem.8b01556","10.1039/d2an01517j"
"10.1021/acs.analchem.8b01556","10.1016/j.ijms.2019.06.009"
"10.1021/acs.analchem.8b01556","10.1021/acs.analchem.0c02237"
"10.1021/acs.analchem.8b01556","10.1021/acs.analchem.9b03129"
"10.1021/acs.analchem.8b01556","10.1021/acs.analchem.9b04859"
"10.1021/acs.analchem.8b01556","10.1016/j.exer.2021.108707"
"10.1021/acs.analchem.8b01556","10.1016/j.cjac.2023.100285"
"10.1021/acs.analchem.8b01556","10.3390/molecules27196466"
"10.1021/acs.analchem.8b01556","10.1021/acs.analchem.8b04019"
"10.1021/acs.analchem.8b01556","10.1021/acs.jproteome.2c00450"
"10.1021/acs.analchem.8b01556","10.1021/acs.analchem.2c01433"
"10.1021/acs.analchem.8b01556","10.1002/mas.21621"
"10.1021/acs.analchem.8b01556","10.1021/acsomega.9b04375"
"10.1021/acs.analchem.8b01556","10.1021/acs.jpcb.8b10649"
"10.1021/acs.analchem.8b01556","10.1039/c9an01420a"
"10.1021/acs.analchem.8b01556","10.1002/jms.4620"
"10.1021/acs.analchem.8b01556","10.1021/acs.chemrev.9b00815"
"10.1021/acs.analchem.8b01556","10.1021/acs.chemrev.9b00440"
"10.1021/acs.analchem.8b01556","10.1042/ebc20220098"
"10.1021/acs.analchem.8b01556","10.1021/jasms.2c00124"
"10.1021/acs.analchem.8b01556","10.1021/jasms.0c00324"
"10.1021/acs.analchem.8b01556","10.1021/jasms.0c00257"
"10.1021/acs.analchem.8b01556","10.1002/cpps.86"
"10.1021/acs.analchem.8b01556","10.1007/s00216-020-02446-6"
"10.1021/acs.analchem.8b01556","10.1016/j.fsi.2019.10.051"
"10.1021/acs.analchem.8b01556","10.1021/acs.analchem.1c02379"
"10.1021/acs.analchem.8b01556","10.1016/j.jpba.2021.113893"
"10.1021/acs.analchem.8b01556","10.1016/j.jpba.2019.06.020"
"10.1021/acs.analchem.8b01556","10.1021/acs.analchem.0c03866"
"10.1021/acs.analchem.8b01624","10.1021/acs.analchem.2c01869"
"10.1021/acs.analchem.8b01624","10.1016/j.str.2022.04.013"
"10.1021/acs.analchem.8b01624","10.1016/j.str.2021.10.006"
"10.1021/acs.analchem.8b01624","10.1016/j.str.2020.05.012"
"10.1021/acs.analchem.8b01624","10.1016/j.str.2019.08.012"
"10.1021/acs.analchem.8b01624","10.1038/s41596-020-0396-3"
"10.1021/acs.analchem.8b01624","10.1021/jacs.2c02776"
"10.1021/acs.analchem.8b01624","10.1021/acs.analchem.9b01625"
"10.1021/acs.analchem.8b01624","10.1016/j.bbapap.2022.140829"
"10.1021/acs.analchem.8b01624","10.1021/acs.analchem.8b05014"
"10.1021/acs.analchem.8b01624","10.1093/bib/bbad308"
"10.1021/acs.analchem.8b01624","10.1016/j.sbi.2018.12.011"
"10.1021/acs.analchem.8b01624","10.1002/pmic.202000011"
"10.1021/acs.analchem.8b01624","10.1021/acscentsci.8b00912"
"10.1021/acs.analchem.8b01624","10.1016/j.jmb.2020.02.011"
"10.1021/acs.analchem.8b01624","10.1021/acs.jpcb.9b04333"
"10.1021/acs.analchem.8b01624","10.1038/s41467-020-20549-7"
"10.1021/acs.analchem.8b01624","10.1021/acs.jproteome.8b00341"
"10.1021/acs.analchem.8b01624","10.3389/fchem.2021.603639"
"10.1021/acs.analchem.8b01624","10.1038/s41467-023-38463-z"
"10.1021/acs.analchem.8b01624","10.1021/acs.chemrev.1c00302"
"10.1021/acs.analchem.8b01624","10.1074/jbc.rev119.006218"
"10.1021/acs.analchem.8b01624","10.1021/acs.chemrev.1c00432"
"10.1021/acs.analchem.8b01624","10.1021/acs.chemrev.9b00815"
"10.1021/acs.analchem.8b01624","10.1021/acs.jcim.9b00932"
"10.1021/acs.analchem.8b01624","10.1038/s41467-022-35593-8"
"10.1021/acs.analchem.8b01624","10.1021/jasms.1c00373"
"10.1021/acs.analchem.8b01624","10.1021/jasms.9b00083"
"10.1021/acs.analchem.8b01624","10.3390/ijms24097835"
"10.1021/acs.analchem.8b01624","10.1063/5.0026025"
"10.1021/acs.analchem.8b01624","10.1021/acs.jctc.1c00077"
"10.1021/acs.analchem.8b01624","10.1021/acs.jctc.9b00101"
"10.1021/acs.analchem.8b01624","10.1038/s41467-022-32075-9"
"10.1021/acs.analchem.8b01624","10.1038/s41592-020-0848-2"
"10.1021/acs.analchem.8b01624","10.1021/acs.analchem.1c00395"
"10.1021/acs.analchem.8b01624","10.1021/acs.analchem.0c05468"
"10.1021/acs.analchem.8b01624","10.1038/s42003-022-03411-y"
"10.1021/acs.analchem.8b01624","10.1016/j.jprot.2020.103844"
"10.1021/acs.analchem.8b01624","10.1016/j.jprot.2020.103777"
"10.1021/acs.analchem.8b01624","10.1093/bioinformatics/btz013"
"10.1002/anie.201901572","10.1021/acschembio.1c00388"
"10.1002/anie.201901572","10.1021/acschembio.0c00297"
"10.1002/anie.201901572","10.1002/anie.201913809"
"10.1002/anie.201901572","10.1039/d0cb00062k"
"10.1002/anie.201901572","10.1021/acs.jmedchem.0c01766"
"10.1002/anie.201901572","10.1002/ange.201913809"
"10.1002/anie.201901572","10.1021/acs.chemrev.0c00013"
"10.1002/anie.201901572","10.1002/ange.202307157"
"10.1002/anie.201901572","10.1002/psc.3246"
"10.1002/anie.201901572","10.1002/anie.202307157"
"10.1002/anie.201901572","10.1016/j.jbc.2021.100425"
"10.1002/anie.201813827","10.1021/jacs.2c04620"
"10.1002/anie.201813827","10.1021/jacs.2c00216"
"10.1002/anie.201813827","10.1038/s41570-024-00579-1"
"10.1002/anie.201813827","10.1021/jacs.9b11875"
"10.1002/anie.201813827","10.1002/ajoc.202200340"
"10.1002/anie.201813827","10.1021/acssynbio.1c00578"
"10.1002/anie.201813827","10.1002/cbic.202100299"
"10.1002/anie.201813827","10.1021/jacs.9b02459"
"10.1002/anie.201813827","10.3389/fbioe.2020.01031"
"10.1002/anie.201813827","10.1016/j.cclet.2022.108026"
"10.1002/anie.201813827","10.1039/d2cc04967h"
"10.1002/anie.201813827","10.1039/d1sc01916c"
"10.1002/anie.201813827","10.1039/d1sc00789k"
"10.1002/anie.201813827","10.1039/d0sc02374d"
"10.1002/anie.201813827","10.1016/j.tetlet.2021.152875"
"10.1002/anie.201813827","10.1002/chem.202103305"
"10.1002/anie.201813827","10.34133/2022/9847014"
"10.1002/anie.201813827","10.1021/acs.orglett.1c03629"
"10.1002/anie.201813827","10.1021/acs.orglett.1c02820"
"10.1002/anie.201813827","10.1002/pep2.24182"
"10.1002/anie.201813827","10.1039/d2cc01148d"
"10.1002/anie.201813827","10.1021/jacs.2c12462"
"10.1002/anie.201813827","10.1016/j.ejmech.2024.116234"
"10.1002/anie.201813827","10.1002/pep2.24326"
"10.1016/j.molliq.2021.116537","10.1080/07391102.2023.2167001"
"10.1016/j.molliq.2021.116537","10.1016/j.molliq.2022.118790"
"10.1016/j.molliq.2021.116537","10.3390/molecules27248901"
"10.1016/j.molliq.2021.116537","10.3389/fpls.2023.1114215"
"10.1016/j.molliq.2021.116537","10.1016/j.bej.2022.108524"
"10.1016/j.molliq.2021.116537","10.3390/ph15020165"
"10.1016/j.molliq.2021.116537","10.1016/j.bpc.2022.106915"
"10.1016/j.molliq.2021.116537","10.3389/fped.2021.697390"
"10.1016/j.molliq.2021.116537","10.1007/s00253-023-12759-y"
"10.1016/j.molliq.2021.116537","10.1016/j.virusres.2022.198880"
"10.1016/j.molliq.2021.116537","10.1021/acs.jcim.3c00655"
"10.1016/j.molliq.2021.116537","10.1016/j.isci.2023.106274"
"10.1016/j.molliq.2021.116537","10.1039/d3ra03867j"
"10.1016/j.molliq.2021.116537","10.1016/j.ijbiomac.2024.129308"
"10.1016/j.molliq.2021.116537","10.1002/adma.202303079"
"10.1016/j.molliq.2021.116537","10.1016/j.ijbiomac.2023.125587"
"10.1016/j.molliq.2021.116537","10.1080/07391102.2024.2305696"
"10.1016/j.molliq.2021.116537","10.1016/j.bmc.2023.117482"
"10.1016/j.molliq.2021.116537","10.1007/s10528-023-10409-6"
"10.1016/j.molliq.2021.116537","10.3390/ijms23158402"
"10.1016/j.molliq.2021.116537","10.1021/acsomega.3c01195"
"10.1016/j.molliq.2021.116537","10.3390/molecules28020597"
"10.1021/jacs.1c04378","10.1021/jacs.2c04699"
"10.1021/jacs.1c04378","10.1016/j.bpj.2024.01.029"
"10.1021/jacs.1c04378","10.1021/jacsau.3c00795"
"10.1021/jacs.1c04378","10.1021/acschembio.3c00705"
"10.1021/jacs.1c04378","10.1002/cbic.202300009"
"10.1021/jacs.1c04378","10.1016/j.ejmech.2024.116234"
"10.1039/d0cb00062k","10.1039/d1cb00154j"
"10.1039/d0cb00062k","10.1016/j.bmcl.2022.128806"
"10.1039/d0cb00062k","10.1021/acs.jmedchem.1c00158"
"10.1039/d0cb00062k","10.1038/s41598-022-13142-z"
"10.1039/d0cb00062k","10.34133/2022/9783197"
"10.1039/d0cb00062k","10.1007/s12038-022-00283-6"
"10.1039/d0cb00062k","10.1007/s11101-022-09825-0"
"10.1039/d0cb00062k","10.1021/acs.jnatprod.1c00301"
"10.1039/d0cb00062k","10.1007/s00726-023-03271-8"
"10.1039/d0cb00062k","10.3389/fendo.2022.843770"
"10.1039/d0cb00062k","10.1021/acs.jmedchem.3c00426"
"10.1039/d0cb00062k","10.1002/prot.26426"
"10.1039/d0cb00062k","10.1007/s11101-023-09879-8"
"10.1039/d0cb00062k","10.1186/s12859-023-05327-8"
"10.1039/d0cb00062k","10.1007/s10989-021-10336-3"
"10.1073/pnas.2116097119","10.1080/07391102.2022.2162584"
"10.1073/pnas.2116097119","10.3390/life12091438"
"10.1073/pnas.2116097119","10.1016/j.jinorgbio.2023.112206"
"10.1073/pnas.2116097119","10.1016/j.copbio.2022.102809"
"10.1073/pnas.2116097119","10.1021/jacsau.2c00654"
"10.1073/pnas.2116097119","10.1021/acs.accounts.3c00597"
"10.1002/syst.202000025","10.1021/acs.chemrev.1c00089"
"10.1016/j.gce.2022.07.010","10.3390/ijms24021049"
"10.1093/bib/bbad289","10.1002/chem.202303889"
"10.1093/bib/bbad289","10.1016/j.tem.2024.01.011"
"10.1126/science.abj7662","10.1126/science.add1964"
"10.1126/science.abj7662","10.1038/s41594-022-00879-4"
"10.1126/science.abj7662","10.1002/smll.202204620"
"10.1126/science.abj7662","10.1126/science.abm1183"
"10.1126/science.abj7662","10.1016/j.cell.2023.12.028"
"10.1126/science.abj7662","10.1126/science.adg7731"
"10.1126/science.abj7662","10.1021/acs.nanolett.3c04497"
"10.1126/science.abj7662","10.1073/pnas.2309457121"
"10.1126/science.abj7662","10.7554/elife.88210"
"10.1126/science.abj7662","10.1073/pnas.2214556120"
"10.1126/science.abj7662","10.1186/s13059-023-03156-9"
"10.1126/science.abj7662","10.1016/j.ijbiomac.2023.125733"
"10.1126/science.abj7662","10.1002/cctc.202200156"
"10.1126/science.abj7662","10.1021/acscatal.1c05856"
"10.1126/science.abj7662","10.1002/prot.26474"
"10.1126/science.abj7662","10.1021/acs.jctc.3c00613"
